"DBInstanceIdentifier"|"DBEngine"|"TimeStamp"|"Metric"|"AvgValue"|"MaxValue"|"SumValue"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:23:00"|"NetworkTransmitThroughput"|"0"|"5815"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:13:00"|"NetworkTransmitThroughput"|"0"|"6076"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:43:00"|"NetworkTransmitThroughput"|"0"|"6205"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:08:00"|"NetworkTransmitThroughput"|"0"|"5595"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:58:00"|"NetworkTransmitThroughput"|"0"|"5597"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:28:00"|"NetworkTransmitThroughput"|"0"|"6074"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:03:00"|"NetworkTransmitThroughput"|"0"|"6014"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:58:00"|"NetworkTransmitThroughput"|"0"|"5937"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:43:00"|"NetworkTransmitThroughput"|"0"|"5782"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:38:00"|"NetworkTransmitThroughput"|"0"|"5665"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:13:00"|"NetworkTransmitThroughput"|"0"|"6392"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:28:00"|"NetworkTransmitThroughput"|"0"|"6070"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:03:00"|"NetworkTransmitThroughput"|"0"|"5817"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:33:00"|"NetworkTransmitThroughput"|"0"|"5807"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:58:00"|"NetworkTransmitThroughput"|"0"|"6275"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:28:00"|"NetworkTransmitThroughput"|"0"|"6251"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:03:00"|"NetworkTransmitThroughput"|"0"|"6374"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:18:00"|"NetworkTransmitThroughput"|"0"|"6479"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:53:00"|"NetworkTransmitThroughput"|"0"|"5584"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:58:00"|"NetworkTransmitThroughput"|"0"|"5946"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:33:00"|"NetworkTransmitThroughput"|"0"|"5788"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:03:00"|"NetworkTransmitThroughput"|"0"|"5947"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:28:00"|"NetworkTransmitThroughput"|"0"|"6085"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:53:00"|"NetworkTransmitThroughput"|"0"|"5376"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:58:00"|"NetworkTransmitThroughput"|"0"|"6106"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:23:00"|"NetworkTransmitThroughput"|"0"|"5661"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:13:00"|"NetworkTransmitThroughput"|"0"|"5921"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:48:00"|"NetworkTransmitThroughput"|"0"|"5992"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:18:00"|"NetworkTransmitThroughput"|"0"|"6445"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:08:00"|"NetworkTransmitThroughput"|"0"|"5585"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:43:00"|"NetworkTransmitThroughput"|"0"|"6051"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:58:00"|"NetworkTransmitThroughput"|"0"|"6206"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:33:00"|"NetworkTransmitThroughput"|"0"|"6227"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:23:00"|"NetworkTransmitThroughput"|"0"|"5451"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:53:00"|"NetworkTransmitThroughput"|"0"|"6064"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:28:00"|"NetworkTransmitThroughput"|"0"|"6344"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:43:00"|"NetworkTransmitThroughput"|"0"|"6022"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:18:00"|"NetworkTransmitThroughput"|"0"|"5795"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:13:00"|"NetworkTransmitThroughput"|"0"|"5789"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:48:00"|"NetworkTransmitThroughput"|"0"|"6351"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:38:00"|"NetworkTransmitThroughput"|"0"|"5529"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:08:00"|"NetworkTransmitThroughput"|"0"|"5747"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:43:00"|"NetworkTransmitThroughput"|"0"|"5902"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:18:00"|"NetworkTransmitThroughput"|"0"|"6022"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:08:00"|"NetworkTransmitThroughput"|"0"|"6476"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:33:00"|"NetworkTransmitThroughput"|"0"|"6392"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:43:00"|"NetworkTransmitThroughput"|"0"|"6200"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:18:00"|"NetworkTransmitThroughput"|"0"|"6640"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:28:00"|"NetworkTransmitThroughput"|"0"|"6045"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:53:00"|"NetworkTransmitThroughput"|"0"|"5966"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:03:00"|"NetworkTransmitThroughput"|"0"|"6029"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:13:00"|"NetworkTransmitThroughput"|"0"|"6245"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:38:00"|"NetworkTransmitThroughput"|"0"|"5603"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:23:00"|"NetworkTransmitThroughput"|"0"|"5607"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:48:00"|"NetworkTransmitThroughput"|"0"|"6199"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:53:00"|"NetworkTransmitThroughput"|"0"|"5517"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:18:00"|"NetworkTransmitThroughput"|"0"|"6085"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:28:00"|"NetworkTransmitThroughput"|"0"|"5989"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:38:00"|"NetworkTransmitThroughput"|"0"|"5474"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:03:00"|"NetworkTransmitThroughput"|"0"|"5800"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:48:00"|"NetworkTransmitThroughput"|"0"|"6095"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:13:00"|"NetworkTransmitThroughput"|"0"|"5954"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:23:00"|"NetworkTransmitThroughput"|"0"|"5806"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:58:00"|"NetworkTransmitThroughput"|"0"|"6201"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:08:00"|"NetworkTransmitThroughput"|"0"|"5692"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:33:00"|"NetworkTransmitThroughput"|"0"|"5862"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:43:00"|"NetworkTransmitThroughput"|"0"|"5785"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:23:00"|"NetworkTransmitThroughput"|"0"|"5739"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:28:00"|"NetworkTransmitThroughput"|"0"|"6101"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:33:00"|"NetworkTransmitThroughput"|"0"|"5826"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:38:00"|"NetworkTransmitThroughput"|"0"|"5526"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:23:00"|"NetworkTransmitThroughput"|"0"|"15265"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:33:00"|"NetworkTransmitThroughput"|"0"|"6673"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:48:00"|"NetworkTransmitThroughput"|"0"|"5775"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:58:00"|"NetworkTransmitThroughput"|"0"|"6033"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:08:00"|"NetworkTransmitThroughput"|"0"|"5806"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:43:00"|"NetworkTransmitThroughput"|"0"|"5931"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:53:00"|"NetworkTransmitThroughput"|"0"|"5475"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:48:00"|"NetworkTransmitThroughput"|"0"|"5953"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:58:00"|"NetworkTransmitThroughput"|"0"|"5953"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:33:00"|"NetworkTransmitThroughput"|"0"|"5781"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:43:00"|"NetworkTransmitThroughput"|"0"|"5841"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:08:00"|"NetworkTransmitThroughput"|"0"|"5583"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:18:00"|"NetworkTransmitThroughput"|"0"|"5959"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:53:00"|"NetworkTransmitThroughput"|"0"|"5674"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:03:00"|"NetworkTransmitThroughput"|"0"|"5831"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:13:00"|"NetworkTransmitThroughput"|"0"|"6025"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:18:00"|"NetworkTransmitThroughput"|"0"|"6810"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:03:00"|"NetworkTransmitThroughput"|"0"|"5965"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:28:00"|"NetworkTransmitThroughput"|"0"|"6257"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:58:00"|"NetworkTransmitThroughput"|"0"|"6332"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:33:00"|"NetworkTransmitThroughput"|"0"|"6121"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:48:00"|"NetworkTransmitThroughput"|"0"|"5828"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:23:00"|"NetworkTransmitThroughput"|"0"|"5586"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:18:00"|"NetworkTransmitThroughput"|"0"|"6137"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:53:00"|"NetworkTransmitThroughput"|"0"|"5574"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:23:00"|"NetworkTransmitThroughput"|"0"|"6201"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:48:00"|"NetworkTransmitThroughput"|"0"|"6135"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:13:00"|"NetworkTransmitThroughput"|"0"|"6137"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:38:00"|"NetworkTransmitThroughput"|"0"|"5377"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:03:00"|"NetworkTransmitThroughput"|"0"|"6171"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:28:00"|"NetworkTransmitThroughput"|"0"|"6365"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:53:00"|"NetworkTransmitThroughput"|"0"|"5263"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:18:00"|"NetworkTransmitThroughput"|"0"|"6149"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:48:00"|"NetworkTransmitThroughput"|"0"|"5985"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:23:00"|"NetworkTransmitThroughput"|"0"|"5462"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:18:00"|"NetworkTransmitThroughput"|"0"|"14197"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:53:00"|"NetworkTransmitThroughput"|"0"|"6044"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:08:00"|"NetworkTransmitThroughput"|"0"|"5885"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:43:00"|"NetworkTransmitThroughput"|"0"|"6039"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:13:00"|"NetworkTransmitThroughput"|"0"|"5709"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:38:00"|"NetworkTransmitThroughput"|"0"|"5940"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:53:00"|"NetworkTransmitThroughput"|"0"|"5840"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:43:00"|"NetworkTransmitThroughput"|"0"|"5984"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:18:00"|"NetworkTransmitThroughput"|"0"|"6530"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:08:00"|"NetworkTransmitThroughput"|"0"|"5506"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:38:00"|"NetworkTransmitThroughput"|"0"|"6035"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:13:00"|"NetworkTransmitThroughput"|"0"|"6171"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:03:00"|"NetworkTransmitThroughput"|"0"|"5999"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:08:00"|"NetworkTransmitThroughput"|"0"|"5940"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:33:00"|"NetworkTransmitThroughput"|"0"|"6315"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:58:00"|"NetworkTransmitThroughput"|"0"|"6104"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:38:00"|"NetworkTransmitThroughput"|"0"|"5776"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:43:00"|"NetworkTransmitThroughput"|"0"|"5821"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:33:00"|"NetworkTransmitThroughput"|"0"|"6092"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:08:00"|"NetworkTransmitThroughput"|"0"|"5948"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:38:00"|"NetworkTransmitThroughput"|"0"|"6069"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:28:00"|"NetworkTransmitThroughput"|"0"|"5970"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:03:00"|"NetworkTransmitThroughput"|"0"|"6100"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:53:00"|"NetworkTransmitThroughput"|"0"|"5630"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:23:00"|"NetworkTransmitThroughput"|"0"|"5802"|"0"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:58:00"|"NetworkTransmitThroughput"|"0"|"5701"|"0"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:48:00"|"NetworkTransmitThroughput"|"0"|"5902"|"0"
