"InstanceId"|"VolumeId"|"TimeStamp"|"Metric"|"AvgValue"|"MaxValue"|"SumValue"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 10:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 10:54:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 11:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 08:34:00"|"VolumeReadBytes"|"0"|"0"|"9683968"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 09:09:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 09:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 05:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 06:09:00"|"VolumeReadBytes"|"0"|"0"|"110592"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 06:44:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 10:59:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 11:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 09:14:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 09:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 10:24:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 06:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 07:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 07:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 05:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 06:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 07:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 08:59:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 06:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 11:04:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 08:04:00"|"VolumeReadBytes"|"0"|"0"|"192512"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 05:44:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 10:09:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 06:54:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 11:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 05:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 09:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 06:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 07:19:00"|"VolumeReadBytes"|"0"|"0"|"110592"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 11:44:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 08:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 08:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 05:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 09:54:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 10:49:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 07:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 11:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 14:34:00"|"VolumeReadBytes"|"0"|"0"|"98816"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 12:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:04:00"|"VolumeReadBytes"|"0"|"0"|"163840"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 19:14:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 16:19:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 17:29:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 08:09:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 08:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 00:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 21:44:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 22:54:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 11:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:34:00"|"VolumeReadBytes"|"0"|"0"|"98816"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 09:54:00"|"VolumeReadBytes"|"0"|"0"|"102400"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 01:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 02:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 12:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 17:04:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:49:00"|"VolumeReadBytes"|"0"|"0"|"196608"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 02:49:00"|"VolumeReadBytes"|"0"|"0"|"102400"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 05:14:00"|"VolumeReadBytes"|"0"|"0"|"163840"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 01:24:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 22:09:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 02:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 07:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 08:54:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 09:09:00"|"VolumeReadBytes"|"0"|"0"|"65536"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 01:39:00"|"VolumeReadBytes"|"0"|"0"|"105472"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 07:59:00"|"VolumeReadBytes"|"0"|"0"|"65536"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 12:24:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 10:09:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 00:54:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 05:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 14:49:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 11:54:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:49:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 11:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 09:39:00"|"VolumeReadBytes"|"0"|"0"|"136192"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 07:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 23:09:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 16:04:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 05:04:00"|"VolumeReadBytes"|"0"|"0"|"122880"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 05:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 14:19:00"|"VolumeReadBytes"|"0"|"0"|"65536"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 00:09:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:29:00"|"VolumeReadBytes"|"0"|"0"|"65536"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 10:54:00"|"VolumeReadBytes"|"0"|"0"|"164352"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 19:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:34:00"|"VolumeReadBytes"|"0"|"0"|"123392"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 19:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 00:24:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:44:00"|"VolumeReadBytes"|"0"|"0"|"163840"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 11:09:00"|"VolumeReadBytes"|"0"|"0"|"163840"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:14:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 10:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 23:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:04:00"|"VolumeReadBytes"|"0"|"0"|"118784"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:04:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 19:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 23:54:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:19:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:54:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 22:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 05:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 21:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 10:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 02:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 08:04:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 23:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 09:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 01:09:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:29:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 14:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 19:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 16:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:09:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 00:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 22:24:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 23:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 08:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:14:00"|"VolumeReadBytes"|"0"|"0"|"196608"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:09:00"|"VolumeReadBytes"|"0"|"0"|"163840"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 01:54:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:04:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 07:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 17:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 16:34:00"|"VolumeReadBytes"|"0"|"0"|"163328"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 21:14:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:54:00"|"VolumeReadBytes"|"0"|"0"|"110592"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:04:00"|"VolumeReadBytes"|"0"|"0"|"110592"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 10:44:00"|"VolumeReadBytes"|"0"|"0"|"24281600"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 02:39:00"|"VolumeReadBytes"|"0"|"0"|"101376"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 00:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 17:49:00"|"VolumeReadBytes"|"0"|"0"|"122880"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:34:00"|"VolumeReadBytes"|"0"|"0"|"98816"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 22:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:09:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:04:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:59:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 19:39:00"|"VolumeReadBytes"|"0"|"0"|"134144"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:54:00"|"VolumeReadBytes"|"0"|"0"|"122880"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 17:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 01:34:00"|"VolumeReadBytes"|"0"|"0"|"98816"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 10:49:00"|"VolumeReadBytes"|"0"|"0"|"98816"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:29:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 08:24:00"|"VolumeReadBytes"|"0"|"0"|"143360"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:09:00"|"VolumeReadBytes"|"0"|"0"|"114688"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 06:04:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 21:59:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:54:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 07:39:00"|"VolumeReadBytes"|"0"|"0"|"97280"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:24:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 12:19:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 09:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 23:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:54:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 11:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 20:24:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 00:49:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 05:19:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 01:04:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 22:44:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 03:09:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 16:14:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:09:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 15:44:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/29/2025 04:44:00"|"VolumeReadBytes"|"0"|"0"|"98304"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 13:59:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 18:39:00"|"VolumeReadBytes"|"0"|"0"|"101376"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 16:54:00"|"VolumeReadBytes"|"0"|"0"|"131072"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 07:34:00"|"VolumeReadBytes"|"0"|"0"|"131584"
"i-034419e3c67ca1103"|"vol-024e54ed9ce836fe7"|"08/28/2025 23:29:00"|"VolumeReadBytes"|"0"|"0"|"131072"
